card_id,customer_id,network,last4,issue_country
3487,4130,MC,7140,ZA
3488,3797,MC,4646,ZA
3489,4041,Visa,7757,ZA
3490,408,Visa,6282,ZA
3491,4965,MC,0096,ZA
3492,3650,MC,4513,ZA
3493,4245,MC,2567,ZA
3494,3303,MC,5829,ZA
3495,2466,MC,1796,ZA
3496,574,MC,9485,ZA
3497,2921,MC,9998,ZA
3498,23,MC,4906,ZA
3499,97,Visa,1859,ZA
3500,1564,MC,1892,ZA
3501,2202,MC,5587,ZA
3502,2983,Visa,4442,ZA
3503,4725,Visa,1693,ZA
3504,4378,MC,6312,ZA
3505,867,Visa,0622,ZA
3506,929,Visa,6046,ZA
3507,381,MC,4443,ZA
3508,3608,Visa,2425,ZA
3509,3870,Visa,6224,ZA
3510,1161,MC,7161,ZA
3511,4257,MC,9564,ZA
3512,1658,MC,8377,ZA
3513,3700,MC,1753,ZA
3514,2613,MC,1096,ZA
3515,3385,Visa,4316,ZA
3516,4905,MC,7075,ZA
3517,759,Visa,1358,ZA
3518,1893,MC,7121,ZA
3519,501,Visa,9745,ZA
3520,372,MC,1705,ZA
3521,670,MC,5004,ZA
3522,3381,MC,4891,ZA
3523,1398,MC,1938,ZA
3524,3105,MC,6930,ZA
3525,3001,MC,9164,ZA
3526,2663,MC,8945,ZA
3527,4460,Visa,2956,ZA
3528,3222,Visa,1691,ZA
3529,110,Visa,8227,ZA
3530,1470,Visa,8729,ZA
3531,829,Visa,6500,ZA
3532,2026,Visa,5961,ZA
3533,2532,Visa,3115,ZA
3534,4760,Visa,1552,ZA
3535,4946,MC,4485,ZA
3536,4587,MC,0272,ZA
3537,3017,MC,3913,ZA
3538,2193,MC,1088,ZA
3539,4772,MC,3509,ZA
3540,3734,MC,0160,ZA
3541,338,Visa,8525,ZA
3542,754,Visa,7904,ZA
3543,3938,MC,0821,ZA
3544,3835,MC,6946,ZA
3545,3643,Visa,3299,ZA
3546,2178,MC,0589,ZA
3547,3756,MC,9779,ZA
3548,1429,MC,4967,ZA
3549,4463,MC,5451,ZA
3550,1903,Visa,4138,ZA
3551,2527,MC,2285,ZA
3552,852,Visa,4811,ZA
3553,1377,MC,2632,ZA
3554,3626,Visa,3471,ZA
3555,4400,Visa,7642,ZA
3556,3836,Visa,5737,ZA
3557,2837,Visa,3136,ZA
3558,3667,MC,0336,ZA
3559,4945,MC,7858,ZA
3560,1282,Visa,8299,ZA
3561,4592,MC,6435,ZA
3562,752,MC,8312,ZA
3563,556,Visa,0453,ZA
3564,3174,Visa,5059,ZA
3565,4222,Visa,9845,ZA
3566,1009,MC,2671,ZA
3567,4241,MC,8799,ZA
3568,4816,Visa,9678,ZA
3569,1300,MC,8979,ZA
3570,132,Visa,6294,ZA
3571,187,MC,1775,ZA
3572,4577,MC,2764,ZA
3573,639,Visa,9553,ZA
3574,1657,Visa,1517,ZA
3575,1391,MC,0356,ZA
3576,4552,MC,1366,ZA
3577,1352,Visa,6666,ZA
3578,4822,Visa,9115,ZA
3579,44,MC,6764,ZA
3580,2662,MC,9322,ZA
3581,89,MC,9501,ZA
3582,3554,Visa,4684,ZA
3583,1796,MC,9462,ZA
3584,3858,MC,5154,ZA
3585,2903,Visa,1575,ZA
3586,1746,Visa,0523,ZA
3587,86,MC,1463,ZA
3588,4750,Visa,6521,ZA
3589,1857,MC,2228,ZA
3590,2673,Visa,8608,ZA
3591,3915,Visa,0893,ZA
3592,3680,Visa,2492,ZA
3593,4458,MC,8398,ZA
3594,3626,MC,2683,ZA
3595,164,MC,6846,ZA
3596,4952,MC,4926,ZA
3597,4212,Visa,1720,ZA
3598,3583,MC,1821,ZA
3599,4550,Visa,1453,ZA
3600,917,MC,2146,ZA
3601,2672,Visa,8497,ZA
3602,2844,Visa,4296,ZA
3603,3490,Visa,6478,ZA
3604,1533,MC,1003,ZA
3605,1724,Visa,1751,ZA
3606,2818,Visa,8900,ZA
3607,3,MC,3628,ZA
3608,2779,MC,9225,ZA
3609,3981,Visa,2385,ZA
3610,982,Visa,6165,ZA
3611,2008,Visa,2532,ZA
3612,4530,Visa,3389,ZA
3613,3181,Visa,8824,ZA
3614,1020,Visa,4997,ZA
3615,1794,MC,4006,ZA
3616,4238,MC,9428,ZA
3617,3176,Visa,1470,ZA
3618,440,Visa,5989,ZA
3619,2554,Visa,5903,ZA
3620,4609,Visa,9802,ZA
3621,1218,MC,0802,ZA
3622,4428,MC,4175,ZA
3623,2369,Visa,1209,ZA
3624,1287,Visa,6413,ZA
3625,1283,Visa,6611,ZA
3626,1077,Visa,1045,ZA
3627,2233,Visa,1075,ZA
3628,2874,MC,1058,ZA
3629,1276,Visa,4736,ZA
3630,4986,Visa,8637,ZA
3631,4431,MC,4332,ZA
3632,571,MC,2755,ZA
3633,91,MC,3062,ZA
3634,2751,Visa,1446,ZA
3635,3469,Visa,0501,ZA
3636,3427,Visa,8672,ZA
3637,4011,MC,5823,ZA
3638,1792,MC,2681,ZA
3639,2099,Visa,6965,ZA
3640,1340,Visa,0424,ZA
3641,2735,MC,2435,ZA
3642,1121,MC,1337,ZA
3643,80,Visa,0053,ZA
3644,2893,MC,6647,ZA
3645,2,Visa,5390,ZA
3646,753,MC,8587,ZA
3647,3954,MC,7684,ZA
3648,1601,MC,1914,ZA
3649,4382,MC,7320,ZA
3650,2216,MC,4214,ZA
3651,1657,MC,1241,ZA
3652,3769,Visa,7455,ZA
3653,861,MC,5817,ZA
3654,4214,Visa,8538,ZA
3655,599,MC,1722,ZA
3656,1785,MC,7180,ZA
3657,223,MC,4754,ZA
3658,3563,Visa,6359,ZA
3659,4969,Visa,5060,ZA
3660,204,Visa,5058,ZA
3661,4365,MC,8932,ZA
3662,3781,MC,0658,ZA
3663,4751,MC,5634,ZA
3664,2543,MC,9550,ZA
3665,3495,Visa,5992,ZA
3666,314,Visa,2787,ZA
3667,3526,MC,4013,ZA
3668,418,MC,2182,ZA
3669,765,Visa,5014,ZA
3670,341,MC,7930,ZA
3671,2180,Visa,0270,ZA
3672,4921,MC,9600,ZA
3673,2250,MC,5704,ZA
3674,3954,MC,6294,ZA
3675,1582,Visa,2156,ZA
3676,706,MC,9170,ZA
3677,608,MC,5308,ZA
3678,3242,Visa,4173,ZA
3679,2378,Visa,2840,ZA
3680,4362,Visa,1129,ZA
3681,2408,MC,0758,ZA
3682,4403,MC,1453,ZA
3683,874,MC,9849,ZA
3684,1934,Visa,8292,ZA
3685,3458,MC,7787,ZA
3686,3094,MC,3796,ZA
3687,4266,Visa,3056,ZA
3688,2695,Visa,7066,ZA
3689,2436,MC,5552,ZA
3690,434,MC,7012,ZA
3691,4777,MC,9731,ZA
3692,1215,MC,0605,ZA
3693,2429,Visa,4079,ZA
3694,4894,MC,9499,ZA
3695,572,MC,8162,ZA
3696,3112,MC,1414,ZA
3697,3746,MC,7845,ZA
3698,2648,Visa,7946,ZA
3699,119,Visa,6834,ZA
3700,1993,Visa,4544,ZA
3701,4361,Visa,2921,ZA
3702,4452,MC,8508,ZA
3703,3932,MC,0829,ZA
3704,4952,Visa,5809,ZA
3705,2561,MC,9021,ZA
3706,1911,Visa,4341,ZA
3707,4530,MC,7643,ZA
3708,1758,Visa,7142,ZA
3709,4881,MC,4384,ZA
3710,839,Visa,5903,ZA
3711,917,Visa,2671,ZA
3712,1965,Visa,5090,ZA
3713,2683,Visa,7419,ZA
3714,2249,Visa,0477,ZA
3715,3409,MC,9077,ZA
3716,953,Visa,1955,ZA
3717,555,MC,3713,ZA
3718,3447,MC,0821,ZA
3719,2134,MC,7021,ZA
3720,3305,MC,6222,ZA
3721,1930,MC,2557,ZA
3722,3389,Visa,0063,ZA
3723,1410,Visa,9679,ZA
3724,4620,Visa,2346,ZA
3725,1032,MC,1196,ZA
3726,2685,Visa,2294,ZA
3727,2535,Visa,9051,ZA
3728,2972,Visa,8144,ZA
3729,252,Visa,9416,ZA
3730,2051,Visa,3541,ZA
3731,432,Visa,0306,ZA
3732,2607,MC,3692,ZA
3733,3863,Visa,8341,ZA
3734,1149,MC,5319,ZA
3735,1876,MC,9765,ZA
3736,3480,MC,4473,ZA
3737,721,MC,5006,ZA
3738,2443,MC,5061,ZA
3739,3058,MC,4112,ZA
3740,2624,MC,0342,ZA
3741,1190,MC,5479,ZA
3742,3601,MC,2449,ZA
3743,3375,MC,4006,ZA
3744,2290,Visa,0879,ZA
3745,3638,Visa,1587,ZA
3746,4306,Visa,4043,ZA
3747,2642,Visa,8480,ZA
3748,1801,MC,1613,ZA
3749,2192,Visa,9076,ZA
3750,3303,Visa,9607,ZA
3751,2902,MC,7653,ZA
3752,2998,MC,4096,ZA
3753,333,MC,0355,ZA
3754,1330,MC,4870,ZA
3755,3674,Visa,6224,ZA
3756,4086,Visa,5764,ZA
3757,1734,Visa,0942,ZA
3758,3040,Visa,2047,ZA
3759,783,Visa,6263,ZA
3760,3451,MC,3740,ZA
3761,4890,Visa,9830,ZA
3762,4908,Visa,0363,ZA
3763,810,MC,5103,ZA
3764,1844,MC,2970,ZA
3765,1,MC,9764,ZA
3766,971,MC,8602,ZA
3767,4881,Visa,5204,ZA
3768,323,Visa,4677,ZA
3769,4793,MC,2112,ZA
3770,3856,MC,6845,ZA
3771,2806,Visa,6205,ZA
3772,2763,MC,0458,ZA
3773,522,MC,6595,ZA
3774,4155,Visa,2658,ZA
3775,4732,Visa,4692,ZA
3776,4607,Visa,7737,ZA
3777,1346,MC,2674,ZA
3778,1889,MC,6765,ZA
3779,3322,Visa,8004,ZA
3780,2181,Visa,2493,ZA
3781,2652,MC,3953,ZA
3782,837,Visa,5125,ZA
3783,3749,Visa,8526,ZA
3784,548,MC,3738,ZA
3785,2232,Visa,9552,ZA
3786,4990,Visa,0658,ZA
3787,858,Visa,5661,ZA
3788,2565,MC,2619,ZA
3789,2843,Visa,1175,ZA
3790,4148,MC,1839,ZA
3791,2012,MC,0494,ZA
3792,2164,MC,3053,ZA
3793,2502,MC,8484,ZA
3794,4862,MC,9974,ZA
3795,3083,Visa,3704,ZA
3796,1634,Visa,5423,ZA
3797,3887,MC,1041,ZA
3798,1730,MC,5358,ZA
3799,334,Visa,6348,ZA
3800,3182,MC,5019,ZA
3801,4390,Visa,7243,ZA
3802,2809,MC,8082,ZA
3803,667,MC,8519,ZA
3804,1150,Visa,6007,ZA
3805,1348,MC,0115,ZA
3806,3106,MC,8760,ZA
3807,4722,MC,0559,ZA
3808,4653,MC,4916,ZA
3809,3422,MC,6265,ZA
3810,1558,Visa,9899,ZA
3811,4053,Visa,2475,ZA
3812,3526,Visa,7099,ZA
3813,1237,MC,1325,ZA
3814,4164,MC,4100,ZA
3815,1517,MC,5428,ZA
3816,4936,MC,2438,ZA
3817,3485,Visa,4722,ZA
3818,2882,MC,5165,ZA
3819,2108,MC,9930,ZA
3820,3290,Visa,2654,ZA
3821,229,MC,9663,ZA
3822,3146,MC,0404,ZA
3823,347,MC,7532,ZA
3824,3892,MC,1417,ZA
3825,4743,MC,2314,ZA
3826,3498,Visa,0435,ZA
3827,1182,Visa,6836,ZA
3828,2071,MC,7013,ZA
3829,589,Visa,5980,ZA
3830,4565,MC,8695,ZA
3831,4327,MC,6962,ZA
3832,2871,MC,8062,ZA
3833,4174,Visa,9718,ZA
3834,2126,MC,5186,ZA
3835,238,MC,4640,ZA
3836,2631,MC,4804,ZA
3837,2194,Visa,9753,ZA
3838,87,MC,3088,ZA
3839,1605,Visa,4516,ZA
3840,3240,MC,9822,ZA
3841,900,MC,2657,ZA
3842,2518,MC,8054,ZA
3843,1543,MC,3304,ZA
3844,792,MC,6948,ZA
3845,2456,MC,8271,ZA
3846,3629,MC,0356,ZA
3847,4492,Visa,4151,ZA
3848,697,MC,2512,ZA
3849,4935,MC,5620,ZA
3850,3124,Visa,6389,ZA
3851,1255,MC,8387,ZA
3852,1161,Visa,6309,ZA
3853,1695,MC,1813,ZA
3854,1586,MC,3762,ZA
3855,2171,Visa,7169,ZA
3856,939,Visa,5520,ZA
3857,499,MC,1198,ZA
3858,2682,MC,9406,ZA
3859,4557,MC,7009,ZA
3860,4710,Visa,9152,ZA
3861,3318,Visa,4987,ZA
3862,4214,MC,6839,ZA
3863,2542,Visa,3476,ZA
3864,4344,Visa,2695,ZA
3865,3290,MC,8675,ZA
3866,260,Visa,5887,ZA
3867,1076,Visa,5372,ZA
3868,1624,Visa,0099,ZA
3869,2668,Visa,2465,ZA
3870,1119,MC,3162,ZA
3871,1640,MC,9226,ZA
3872,479,MC,3282,ZA
3873,3719,MC,3874,ZA
3874,4222,Visa,6698,ZA
3875,4692,MC,8312,ZA
3876,598,Visa,8934,ZA
3877,4298,Visa,6287,ZA
3878,3980,Visa,2567,ZA
3879,2627,MC,1809,ZA
3880,1992,Visa,5574,ZA
3881,1115,Visa,5461,ZA
3882,3224,MC,8792,ZA
3883,3827,MC,9197,ZA
3884,1050,MC,2875,ZA
3885,2243,Visa,2221,ZA
3886,2797,Visa,5049,ZA
3887,2963,MC,1990,ZA
3888,1501,Visa,8299,ZA
3889,4971,MC,2517,ZA
3890,4204,Visa,8391,ZA
3891,4088,MC,7110,ZA
3892,2359,Visa,8404,ZA
3893,293,MC,0381,ZA
3894,335,MC,3238,ZA
3895,4521,Visa,4184,ZA
3896,4415,MC,4819,ZA
3897,1494,Visa,5557,ZA
3898,1035,MC,6351,ZA
3899,1409,Visa,1754,ZA
3900,1396,Visa,5465,ZA
3901,4705,MC,6012,ZA
3902,2718,MC,6564,ZA
3903,184,MC,3383,ZA
3904,2307,Visa,0993,ZA
3905,996,MC,9314,ZA
3906,2158,Visa,6393,ZA
3907,724,MC,1749,ZA
3908,2018,Visa,4344,ZA
3909,2108,Visa,5521,ZA
3910,3419,MC,2660,ZA
3911,778,Visa,3957,ZA
3912,2428,Visa,1939,ZA
3913,4200,MC,4123,ZA
3914,3912,MC,5701,ZA
3915,2725,MC,9475,ZA
3916,4433,Visa,4519,ZA
3917,2899,MC,1295,ZA
3918,2368,Visa,4907,ZA
3919,1835,MC,5696,ZA
3920,3224,MC,3218,ZA
3921,1138,MC,8496,ZA
3922,2506,MC,3591,ZA
3923,446,Visa,4935,ZA
3924,4342,Visa,0062,ZA
3925,1389,Visa,4094,ZA
3926,2425,MC,0028,ZA
3927,1760,Visa,8494,ZA
3928,2149,MC,4541,ZA
3929,215,Visa,4431,ZA
3930,1434,Visa,9913,ZA
3931,3928,MC,8494,ZA
3932,4678,Visa,8058,ZA
3933,2537,Visa,7050,ZA
3934,1708,MC,2936,ZA
3935,3658,MC,1225,ZA
3936,2266,MC,0127,ZA
3937,3485,MC,9394,ZA
3938,4527,MC,8797,ZA
3939,3400,MC,8437,ZA
3940,458,Visa,4508,ZA
3941,1088,Visa,4414,ZA
3942,3050,MC,8864,ZA
3943,4788,Visa,3888,ZA
3944,3350,MC,7238,ZA
3945,4930,Visa,8667,ZA
3946,4777,Visa,7205,ZA
3947,3971,MC,0281,ZA
3948,1163,Visa,2579,ZA
3949,2063,MC,1219,ZA
3950,991,Visa,2167,ZA
3951,3899,Visa,5165,ZA
3952,2232,Visa,3201,ZA
3953,372,MC,3684,ZA
3954,1059,MC,9204,ZA
3955,1696,MC,4088,ZA
3956,3792,MC,2692,ZA
3957,4518,Visa,8502,ZA
3958,3365,Visa,1958,ZA
3959,1065,Visa,3076,ZA
3960,4701,Visa,9722,ZA
3961,2435,Visa,7119,ZA
3962,1999,MC,0239,ZA
3963,2961,MC,7083,ZA
3964,2352,Visa,9028,ZA
3965,2713,MC,9542,ZA
3966,3451,MC,7369,ZA
3967,2142,MC,4679,ZA
3968,218,MC,4081,ZA
3969,4700,Visa,4335,ZA
3970,1852,MC,2901,ZA
3971,2391,Visa,6894,ZA
3972,1924,MC,2184,ZA
3973,3357,MC,1440,ZA
3974,4323,Visa,1356,ZA
3975,24,MC,4390,ZA
3976,4096,Visa,9466,ZA
3977,3057,MC,7411,ZA
3978,2043,MC,5984,ZA
3979,1088,MC,3070,ZA
3980,3600,MC,9088,ZA
3981,3586,Visa,1885,ZA
3982,3819,Visa,6532,ZA
3983,2250,Visa,4546,ZA
3984,846,MC,3594,ZA
3985,2025,MC,2687,ZA
3986,444,Visa,3437,ZA
3987,1057,Visa,9335,ZA
3988,1701,Visa,4363,ZA
3989,318,Visa,1053,ZA
3990,2194,Visa,0982,ZA
3991,4974,Visa,1952,ZA
3992,4134,MC,9260,ZA
3993,2968,MC,5706,ZA
3994,1712,Visa,7343,ZA
3995,810,Visa,8133,ZA
3996,337,Visa,9084,ZA
3997,4699,Visa,2863,ZA
3998,3074,MC,0143,ZA
3999,4148,Visa,2001,ZA
4000,3790,MC,7882,ZA
4001,2592,Visa,6687,ZA
4002,2365,MC,4241,ZA
4003,4557,Visa,7788,ZA
4004,1815,Visa,6575,ZA
4005,947,MC,0359,ZA
4006,3777,Visa,8758,ZA
4007,2991,Visa,7090,ZA
4008,3512,Visa,6700,ZA
4009,4126,MC,1292,ZA
4010,82,Visa,5490,ZA
4011,546,MC,3980,ZA
4012,640,Visa,8449,ZA
4013,4260,MC,3387,ZA
4014,1604,Visa,8040,ZA
4015,4336,MC,8369,ZA
4016,1805,Visa,9954,ZA
4017,2668,Visa,1597,ZA
4018,865,Visa,9629,ZA
4019,2430,Visa,4013,ZA
4020,3694,MC,0101,ZA
4021,493,MC,2810,ZA
4022,1125,Visa,8571,ZA
4023,3209,MC,1417,ZA
4024,4235,MC,1335,ZA
4025,4957,MC,1693,ZA
4026,2063,MC,5873,ZA
4027,3949,MC,3691,ZA
4028,3965,Visa,1120,ZA
4029,3623,MC,9037,ZA
4030,3844,Visa,8074,ZA
4031,4550,MC,7274,ZA
4032,4135,Visa,0837,ZA
4033,263,MC,5140,ZA
4034,3971,MC,9922,ZA
4035,4581,Visa,6694,ZA
4036,2865,MC,7400,ZA
4037,998,MC,5797,ZA
4038,3773,MC,4435,ZA
4039,706,MC,4337,ZA
4040,2561,Visa,6368,ZA
4041,4958,MC,6565,ZA
4042,1596,MC,2344,ZA
4043,397,MC,9897,ZA
4044,987,MC,4226,ZA
4045,4513,MC,6692,ZA
4046,20,MC,2046,ZA
4047,4405,Visa,9660,ZA
4048,3135,MC,3701,ZA
4049,639,MC,3124,ZA
4050,4374,MC,8064,ZA
4051,1898,MC,5272,ZA
4052,4022,MC,1874,ZA
4053,2953,MC,0655,ZA
4054,4358,Visa,7539,ZA
4055,3474,MC,3620,ZA
4056,1100,MC,3408,ZA
4057,3524,MC,7124,ZA
4058,41,Visa,3607,ZA
4059,4103,Visa,4352,ZA
4060,1008,MC,6317,ZA
4061,3436,MC,3323,ZA
4062,324,MC,0495,ZA
4063,4582,MC,0936,ZA
4064,1013,Visa,9975,ZA
4065,4026,Visa,5664,ZA
4066,713,MC,8879,ZA
4067,491,Visa,2889,ZA
4068,4523,MC,1419,ZA
4069,3030,Visa,2768,ZA
4070,477,Visa,6162,ZA
4071,2506,MC,5935,ZA
4072,4524,MC,5428,ZA
4073,662,MC,6587,ZA
4074,1870,MC,5397,ZA
4075,99,Visa,9211,ZA
4076,34,Visa,6512,ZA
4077,117,MC,6229,ZA
4078,2518,Visa,1646,ZA
4079,409,MC,1098,ZA
4080,3086,MC,3067,ZA
4081,1798,MC,1800,ZA
4082,2090,Visa,3580,ZA
4083,1820,MC,5694,ZA
4084,2140,MC,8377,ZA
4085,1823,MC,7571,ZA
4086,2805,Visa,7290,ZA
4087,1130,MC,5522,ZA
4088,2285,MC,6439,ZA
4089,1714,Visa,1346,ZA
4090,4098,Visa,4372,ZA
4091,2512,Visa,4652,ZA
4092,236,MC,5339,ZA
4093,1150,MC,7951,ZA
4094,546,MC,3902,ZA
4095,4402,Visa,5354,ZA
4096,4637,MC,3644,ZA
4097,4794,Visa,3146,ZA
4098,2643,Visa,8986,ZA
4099,1683,MC,3395,ZA
4100,1980,MC,7126,ZA
4101,4738,Visa,8523,ZA
4102,1320,Visa,6568,ZA
4103,257,MC,4851,ZA
4104,3920,Visa,1896,ZA
4105,1452,MC,0967,ZA
4106,350,Visa,8209,ZA
4107,168,Visa,3014,ZA
4108,660,Visa,7641,ZA
4109,2552,MC,8309,ZA
4110,2467,MC,3220,ZA
4111,1531,MC,9445,ZA
4112,1998,MC,8061,ZA
4113,4029,MC,7302,ZA
4114,848,Visa,0376,ZA
4115,1463,MC,0298,ZA
4116,3885,MC,1058,ZA
4117,1881,MC,9140,ZA
4118,472,Visa,2761,ZA
4119,83,Visa,9457,ZA
4120,4801,Visa,9322,ZA
4121,2756,MC,5297,ZA
4122,316,Visa,9458,ZA
4123,4557,Visa,2346,ZA
4124,861,MC,6519,ZA
4125,3924,MC,5491,ZA
4126,927,Visa,9218,ZA
4127,4746,MC,9645,ZA
4128,984,Visa,4153,ZA
4129,570,Visa,4358,ZA
4130,2808,Visa,7848,ZA
4131,3635,Visa,5825,ZA
4132,2184,MC,8485,ZA
4133,1631,MC,2135,ZA
4134,115,MC,9534,ZA
4135,138,MC,9345,ZA
4136,2590,MC,3239,ZA
4137,4197,Visa,2274,ZA
4138,1762,Visa,4794,ZA
4139,3022,Visa,2984,ZA
4140,2178,MC,9278,ZA
4141,2085,Visa,7866,ZA
4142,576,MC,3023,ZA
4143,4968,Visa,4242,ZA
4144,3687,Visa,6255,ZA
4145,3151,Visa,4599,ZA
4146,1189,MC,0829,ZA
4147,43,Visa,1735,ZA
4148,2935,Visa,6419,ZA
4149,4445,MC,6263,ZA
4150,3325,Visa,8869,ZA
4151,3511,Visa,9432,ZA
4152,4593,Visa,9018,ZA
4153,4006,Visa,1368,ZA
4154,906,MC,8131,ZA
4155,2315,Visa,6077,ZA
4156,1123,Visa,7509,ZA
4157,2966,MC,4201,ZA
4158,3844,MC,1126,ZA
4159,3478,Visa,2287,ZA
4160,2608,MC,4557,ZA
4161,3775,MC,4382,ZA
4162,3559,Visa,0434,ZA
4163,898,Visa,9668,ZA
4164,1392,Visa,2711,ZA
4165,930,Visa,5032,ZA
4166,600,MC,6270,ZA
4167,3451,MC,0424,ZA
4168,55,MC,3708,ZA
4169,123,MC,6695,ZA
4170,811,Visa,8172,ZA
4171,4633,MC,0192,ZA
4172,1250,Visa,1791,ZA
4173,4714,MC,8558,ZA
4174,2657,Visa,3352,ZA
4175,1786,Visa,2544,ZA
4176,4782,Visa,6266,ZA
4177,3440,MC,5913,ZA
4178,1511,Visa,8112,ZA
4179,603,Visa,1535,ZA
4180,1618,MC,1220,ZA
4181,4505,Visa,5691,ZA
4182,347,Visa,0483,ZA
4183,4483,Visa,9754,ZA
4184,2794,MC,2641,ZA
4185,4636,MC,7700,ZA
4186,2375,MC,8240,ZA
4187,2259,MC,2283,ZA
4188,553,MC,3042,ZA
4189,3868,MC,4605,ZA
4190,2652,Visa,7690,ZA
4191,4895,MC,7706,ZA
4192,816,MC,0552,ZA
4193,3368,Visa,2447,ZA
4194,4323,Visa,1956,ZA
4195,3567,MC,2084,ZA
4196,2457,MC,3690,ZA
4197,3981,MC,3449,ZA
4198,4387,Visa,4197,ZA
4199,4396,Visa,3015,ZA
4200,229,Visa,6634,ZA
4201,511,Visa,3956,ZA
4202,3262,MC,8614,ZA
4203,1113,MC,5955,ZA
4204,265,MC,3900,ZA
4205,4380,MC,9405,ZA
4206,3145,MC,0782,ZA
4207,4088,MC,6856,ZA
4208,4717,Visa,2633,ZA
4209,2338,MC,9583,ZA
4210,890,Visa,7021,ZA
4211,912,MC,5472,ZA
4212,2861,MC,9905,ZA
4213,255,Visa,7174,ZA
4214,2418,MC,6872,ZA
4215,647,Visa,5693,ZA
4216,1380,Visa,9319,ZA
4217,874,Visa,0421,ZA
4218,2414,Visa,6905,ZA
4219,1361,MC,0129,ZA
4220,3212,Visa,5791,ZA
4221,2191,MC,6338,ZA
4222,370,Visa,0893,ZA
4223,2527,Visa,6140,ZA
4224,3947,MC,8006,ZA
4225,1780,MC,7582,ZA
4226,1640,Visa,5009,ZA
4227,4949,MC,6187,ZA
4228,4546,Visa,2673,ZA
4229,4375,Visa,6439,ZA
4230,923,MC,6361,ZA
4231,1348,Visa,8580,ZA
4232,335,Visa,1418,ZA
4233,3277,MC,3102,ZA
4234,2570,MC,8149,ZA
4235,985,MC,8963,ZA
4236,2487,MC,7536,ZA
4237,1858,Visa,6742,ZA
4238,1485,Visa,4436,ZA
4239,411,MC,5783,ZA
4240,1091,Visa,1087,ZA
4241,390,MC,6224,ZA
4242,4073,Visa,6191,ZA
4243,4606,MC,6791,ZA
4244,127,MC,7320,ZA
4245,3441,Visa,3624,ZA
4246,3522,Visa,9186,ZA
4247,2023,Visa,8571,ZA
4248,4727,MC,4164,ZA
4249,4158,Visa,0606,ZA
4250,3085,MC,1562,ZA
4251,2709,MC,9465,ZA
4252,1765,MC,9731,ZA
4253,4038,MC,8910,ZA
4254,943,MC,8187,ZA
4255,1317,MC,9260,ZA
4256,4044,Visa,6364,ZA
4257,1427,MC,4870,ZA
4258,4643,MC,0554,ZA
4259,3912,MC,3034,ZA
4260,1388,MC,8087,ZA
4261,522,MC,9710,ZA
4262,3579,Visa,9675,ZA
4263,2465,Visa,5739,ZA
4264,4055,MC,1016,ZA
4265,1451,Visa,3353,ZA
4266,3343,MC,0485,ZA
4267,1375,Visa,7927,ZA
4268,2794,MC,1961,ZA
4269,2533,MC,4818,ZA
4270,186,MC,9681,ZA
4271,2387,Visa,9949,ZA
4272,3757,Visa,8305,ZA
4273,1640,MC,3038,ZA
4274,3985,MC,5269,ZA
4275,4615,MC,7490,ZA
4276,1472,MC,3463,ZA
4277,693,Visa,9952,ZA
4278,2980,MC,4114,ZA
4279,3387,MC,1436,ZA
4280,319,Visa,8507,ZA
4281,222,MC,7336,ZA
4282,1906,Visa,1534,ZA
4283,579,Visa,2313,ZA
4284,4508,MC,3132,ZA
4285,4693,MC,3351,ZA
4286,4999,MC,7490,ZA
4287,853,MC,9380,ZA
4288,592,Visa,0867,ZA
4289,3170,MC,0637,ZA
4290,2341,Visa,5588,ZA
4291,3977,MC,7844,ZA
4292,3241,MC,0858,ZA
4293,67,Visa,6398,ZA
4294,3838,Visa,5764,ZA
4295,1612,MC,2798,ZA
4296,4956,MC,5133,ZA
4297,3213,MC,2347,ZA
4298,2561,MC,8420,ZA
4299,313,Visa,8315,ZA
4300,2467,Visa,6769,ZA
4301,3322,MC,5367,ZA
4302,3631,Visa,4512,ZA
4303,4368,MC,1309,ZA
4304,2182,Visa,7075,ZA
4305,2052,Visa,5180,ZA
4306,521,Visa,6620,ZA
4307,4064,MC,8152,ZA
4308,321,Visa,7631,ZA
4309,4039,Visa,7509,ZA
4310,3835,MC,4184,ZA
4311,3174,Visa,2640,ZA
4312,2226,Visa,1928,ZA
4313,262,Visa,0189,ZA
4314,1253,MC,9164,ZA
4315,1577,MC,4346,ZA
4316,432,Visa,7684,ZA
4317,2062,MC,7737,ZA
4318,1090,MC,7534,ZA
4319,2188,MC,8726,ZA
4320,1030,Visa,3008,ZA
4321,3504,MC,6232,ZA
4322,1418,MC,6921,ZA
4323,3987,MC,7345,ZA
4324,4822,Visa,9332,ZA
4325,1022,MC,5685,ZA
4326,2442,MC,3971,ZA
4327,1997,Visa,6356,ZA
4328,242,MC,7540,ZA
4329,3174,MC,9922,ZA
4330,4144,MC,9467,ZA
4331,3792,Visa,9700,ZA
4332,817,Visa,1750,ZA
4333,3142,Visa,7006,ZA
4334,4879,MC,7935,ZA
4335,3907,MC,6728,ZA
4336,1254,Visa,0051,ZA
4337,4365,Visa,6696,ZA
4338,3333,MC,8724,ZA
4339,2842,Visa,1429,ZA
4340,989,Visa,0824,ZA
4341,2938,Visa,8567,ZA
4342,3774,Visa,2455,ZA
4343,1565,MC,3906,ZA
4344,1249,MC,4394,ZA
4345,4894,Visa,3245,ZA
4346,3401,MC,8221,ZA
